id,question,sparql,answer
16242,What was the largest city of Sultanate of Singora?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Singora> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16243,Which city is the largest city of Sultanate of Singora?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Singora> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16244,Which city was the largest city of Sultanate of Singora?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Singora> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16245,Give me the largest city of Canh line?,select  ?o    {    <http://dbpedia.org/resource/Canh_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16246,Tell me the largest city of Canh line?,select  ?o    {    <http://dbpedia.org/resource/Canh_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16247,What is the largest city of Canh line?,select  ?o    {    <http://dbpedia.org/resource/Canh_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16248,What was the largest city of Canh line?,select  ?o    {    <http://dbpedia.org/resource/Canh_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16249,Which city is the largest city of Canh line?,select  ?o    {    <http://dbpedia.org/resource/Canh_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16250,Which city was the largest city of Canh line?,select  ?o    {    <http://dbpedia.org/resource/Canh_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16251,Give me the largest city of Amin Mahmoud politician?,select  ?o    {    <http://dbpedia.org/resource/Amin_Mahmoud_(politician)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16252,Tell me the largest city of Amin Mahmoud politician?,select  ?o    {    <http://dbpedia.org/resource/Amin_Mahmoud_(politician)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16253,What is the largest city of Amin Mahmoud politician?,select  ?o    {    <http://dbpedia.org/resource/Amin_Mahmoud_(politician)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16254,What was the largest city of Amin Mahmoud politician?,select  ?o    {    <http://dbpedia.org/resource/Amin_Mahmoud_(politician)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16255,Which city is the largest city of Amin Mahmoud politician?,select  ?o    {    <http://dbpedia.org/resource/Amin_Mahmoud_(politician)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16256,Which city was the largest city of Amin Mahmoud politician?,select  ?o    {    <http://dbpedia.org/resource/Amin_Mahmoud_(politician)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16257,Give me the largest city of Inner Mongolian People's Republic?,select  ?o    {    <http://dbpedia.org/resource/Inner_Mongolian_People's_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16258,Tell me the largest city of Inner Mongolian People's Republic?,select  ?o    {    <http://dbpedia.org/resource/Inner_Mongolian_People's_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16259,What is the largest city of Inner Mongolian People's Republic?,select  ?o    {    <http://dbpedia.org/resource/Inner_Mongolian_People's_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16260,What was the largest city of Inner Mongolian People's Republic?,select  ?o    {    <http://dbpedia.org/resource/Inner_Mongolian_People's_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16261,Which city is the largest city of Inner Mongolian People's Republic?,select  ?o    {    <http://dbpedia.org/resource/Inner_Mongolian_People's_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16262,Which city was the largest city of Inner Mongolian People's Republic?,select  ?o    {    <http://dbpedia.org/resource/Inner_Mongolian_People's_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16263,Give me the largest city of Nizari Ismaili state?,select  ?o    {    <http://dbpedia.org/resource/Nizari_Ismaili_state> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16264,Tell me the largest city of Nizari Ismaili state?,select  ?o    {    <http://dbpedia.org/resource/Nizari_Ismaili_state> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16265,What is the largest city of Nizari Ismaili state?,select  ?o    {    <http://dbpedia.org/resource/Nizari_Ismaili_state> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16266,What was the largest city of Nizari Ismaili state?,select  ?o    {    <http://dbpedia.org/resource/Nizari_Ismaili_state> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16267,Which city is the largest city of Nizari Ismaili state?,select  ?o    {    <http://dbpedia.org/resource/Nizari_Ismaili_state> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16268,Which city was the largest city of Nizari Ismaili state?,select  ?o    {    <http://dbpedia.org/resource/Nizari_Ismaili_state> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16269,Give me the largest city of Raetia Curiensis?,select  ?o    {    <http://dbpedia.org/resource/Raetia_Curiensis> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16270,Tell me the largest city of Raetia Curiensis?,select  ?o    {    <http://dbpedia.org/resource/Raetia_Curiensis> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16271,What is the largest city of Raetia Curiensis?,select  ?o    {    <http://dbpedia.org/resource/Raetia_Curiensis> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16272,What was the largest city of Raetia Curiensis?,select  ?o    {    <http://dbpedia.org/resource/Raetia_Curiensis> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16273,Which city is the largest city of Raetia Curiensis?,select  ?o    {    <http://dbpedia.org/resource/Raetia_Curiensis> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16274,Which city was the largest city of Raetia Curiensis?,select  ?o    {    <http://dbpedia.org/resource/Raetia_Curiensis> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16275,Give me the largest city of Autonomous Republic of Crimea?,select  ?o    {    <http://dbpedia.org/resource/Autonomous_Republic_of_Crimea> <http://dbpedia.org/ontology/largestCity>  ?o    },Simferopol
16276,Tell me the largest city of Autonomous Republic of Crimea?,select  ?o    {    <http://dbpedia.org/resource/Autonomous_Republic_of_Crimea> <http://dbpedia.org/ontology/largestCity>  ?o    },Simferopol
16277,What is the largest city of Autonomous Republic of Crimea?,select  ?o    {    <http://dbpedia.org/resource/Autonomous_Republic_of_Crimea> <http://dbpedia.org/ontology/largestCity>  ?o    },Simferopol
16278,What was the largest city of Autonomous Republic of Crimea?,select  ?o    {    <http://dbpedia.org/resource/Autonomous_Republic_of_Crimea> <http://dbpedia.org/ontology/largestCity>  ?o    },Simferopol
16279,Which city is the largest city of Autonomous Republic of Crimea?,select  ?o    {    <http://dbpedia.org/resource/Autonomous_Republic_of_Crimea> <http://dbpedia.org/ontology/largestCity>  ?o    },Simferopol
16280,Which city was the largest city of Autonomous Republic of Crimea?,select  ?o    {    <http://dbpedia.org/resource/Autonomous_Republic_of_Crimea> <http://dbpedia.org/ontology/largestCity>  ?o    },Simferopol
16281,Give me the largest city of Glacier Republic?,select  ?o    {    <http://dbpedia.org/resource/Glacier_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16282,Tell me the largest city of Glacier Republic?,select  ?o    {    <http://dbpedia.org/resource/Glacier_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16283,What is the largest city of Glacier Republic?,select  ?o    {    <http://dbpedia.org/resource/Glacier_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16284,What was the largest city of Glacier Republic?,select  ?o    {    <http://dbpedia.org/resource/Glacier_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16285,Which city is the largest city of Glacier Republic?,select  ?o    {    <http://dbpedia.org/resource/Glacier_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16286,Which city was the largest city of Glacier Republic?,select  ?o    {    <http://dbpedia.org/resource/Glacier_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16287,Give me the largest city of Grand Duchy of Baden?,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Baden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16288,Tell me the largest city of Grand Duchy of Baden?,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Baden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16289,What is the largest city of Grand Duchy of Baden?,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Baden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16290,What was the largest city of Grand Duchy of Baden?,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Baden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16291,Which city is the largest city of Grand Duchy of Baden?,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Baden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16292,Which city was the largest city of Grand Duchy of Baden?,select  ?o    {    <http://dbpedia.org/resource/Grand_Duchy_of_Baden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16293,Give me the largest city of Global Multistakeholder Meeting on the Future of Internet Governance?,select  ?o    {    <http://dbpedia.org/resource/Global_Multistakeholder_Meeting_on_the_Future_of_Internet_Governance> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16294,Tell me the largest city of Global Multistakeholder Meeting on the Future of Internet Governance?,select  ?o    {    <http://dbpedia.org/resource/Global_Multistakeholder_Meeting_on_the_Future_of_Internet_Governance> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16295,What is the largest city of Global Multistakeholder Meeting on the Future of Internet Governance?,select  ?o    {    <http://dbpedia.org/resource/Global_Multistakeholder_Meeting_on_the_Future_of_Internet_Governance> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16296,What was the largest city of Global Multistakeholder Meeting on the Future of Internet Governance?,select  ?o    {    <http://dbpedia.org/resource/Global_Multistakeholder_Meeting_on_the_Future_of_Internet_Governance> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16297,Which city is the largest city of Global Multistakeholder Meeting on the Future of Internet Governance?,select  ?o    {    <http://dbpedia.org/resource/Global_Multistakeholder_Meeting_on_the_Future_of_Internet_Governance> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16298,Which city was the largest city of Global Multistakeholder Meeting on the Future of Internet Governance?,select  ?o    {    <http://dbpedia.org/resource/Global_Multistakeholder_Meeting_on_the_Future_of_Internet_Governance> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16299,Give me the largest city of British Military Administration Borneo?,select  ?o    {    <http://dbpedia.org/resource/British_Military_Administration_(Borneo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16300,Tell me the largest city of British Military Administration Borneo?,select  ?o    {    <http://dbpedia.org/resource/British_Military_Administration_(Borneo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16301,What is the largest city of British Military Administration Borneo?,select  ?o    {    <http://dbpedia.org/resource/British_Military_Administration_(Borneo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16302,What was the largest city of British Military Administration Borneo?,select  ?o    {    <http://dbpedia.org/resource/British_Military_Administration_(Borneo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16303,Which city is the largest city of British Military Administration Borneo?,select  ?o    {    <http://dbpedia.org/resource/British_Military_Administration_(Borneo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16304,Which city was the largest city of British Military Administration Borneo?,select  ?o    {    <http://dbpedia.org/resource/British_Military_Administration_(Borneo)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16305,Give me the largest city of County of Novellara and Bagnolo?,select  ?o    {    <http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16306,Tell me the largest city of County of Novellara and Bagnolo?,select  ?o    {    <http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16307,What is the largest city of County of Novellara and Bagnolo?,select  ?o    {    <http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16308,What was the largest city of County of Novellara and Bagnolo?,select  ?o    {    <http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16309,Which city is the largest city of County of Novellara and Bagnolo?,select  ?o    {    <http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16310,Which city was the largest city of County of Novellara and Bagnolo?,select  ?o    {    <http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
